,p_mp
1998-01-24 05:30:00-07:00,0.0
1998-01-24 06:30:00-07:00,0.0
1998-01-24 07:30:00-07:00,0.0
1998-01-24 08:30:00-07:00,7.8460163951051705
1998-01-24 09:30:00-07:00,15.446745043373367
1998-01-24 10:30:00-07:00,20.86086355528423
1998-01-24 11:30:00-07:00,24.249199300831943
1998-01-24 12:30:00-07:00,25.6
1998-01-24 13:30:00-07:00,25.211258159835612
1998-01-24 14:30:00-07:00,23.011369313935553
1998-01-24 15:30:00-07:00,18.692424468873398
1998-01-24 16:30:00-07:00,12.360170580020178
1998-01-24 17:30:00-07:00,4.126893508366012
1998-01-24 18:30:00-07:00,0.0
1998-01-24 19:30:00-07:00,0.0
1998-01-24 20:30:00-07:00,0.0
1998-01-24 21:30:00-07:00,0.0
1998-01-24 22:30:00-07:00,0.0
1998-01-24 23:30:00-07:00,0.0
1998-01-25 00:30:00-07:00,0.0
1998-01-25 01:30:00-07:00,0.0
1998-01-25 02:30:00-07:00,0.0
1998-01-25 03:30:00-07:00,0.0
1998-01-25 04:30:00-07:00,0.0
1998-01-25 05:30:00-07:00,0.0
1998-01-25 06:30:00-07:00,0.0
1998-01-25 07:30:00-07:00,0.0
1998-01-25 08:30:00-07:00,8.03673786044411
1998-01-25 09:30:00-07:00,15.685887447811183
1998-01-25 10:30:00-07:00,21.126930777829457
1998-01-25 11:30:00-07:00,24.307360630420504
1998-01-25 12:30:00-07:00,25.6
1998-01-25 13:30:00-07:00,25.16422470232461
1998-01-25 14:30:00-07:00,22.947006776582057
1998-01-25 15:30:00-07:00,18.7549017004584
1998-01-25 16:30:00-07:00,12.51185619675637
1998-01-25 17:30:00-07:00,4.4084506652429
1998-01-25 18:30:00-07:00,0.0
1998-01-25 19:30:00-07:00,0.0
1998-01-25 20:30:00-07:00,0.0
1998-01-25 21:30:00-07:00,0.0
1998-01-25 22:30:00-07:00,0.0
1998-01-25 23:30:00-07:00,0.0
1998-01-26 00:30:00-07:00,0.0
1998-01-26 01:30:00-07:00,0.0
1998-01-26 02:30:00-07:00,0.0
1998-01-26 03:30:00-07:00,0.0
1998-01-26 04:30:00-07:00,0.0
1998-01-26 05:30:00-07:00,0.0
1998-01-26 06:30:00-07:00,0.0
1998-01-26 07:30:00-07:00,0.0
1998-01-26 08:30:00-07:00,2.0007502359620366
1998-01-26 09:30:00-07:00,7.874026566497171
1998-01-26 10:30:00-07:00,11.0509132992123
1998-01-26 11:30:00-07:00,17.909598359698176
1998-01-26 12:30:00-07:00,21.0034796944354
1998-01-26 13:30:00-07:00,19.092941339315882
1998-01-26 14:30:00-07:00,18.37665453111865
1998-01-26 15:30:00-07:00,14.745732537189225
